Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,yaw,filteredYaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position
2570050,-36,0,0,-36,2,-28,0,1,1,1,10,0.5,85,2,180,2.56,-65.43,177.81,177.61,177.8,-0.46,0.04,51.44,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,47,0.9,1,0,0,0,0,62.3,1,0,1,
2571051,-25,0,0,-25,2,-18,0,1,1,1,10,0.5,85,2,180,3.18,-62.38,177.48,177.45,177.47,2.15,1.43,93.18,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,44,0.9,1,0,0,0,0,27.95,1,0,1,
2572050,-23,0,0,-23,0,-35,0,1,1,1,10,0.5,85,2,180,-0.2,-62.43,178.47,180.23,178.54,3.3,2.24,51.58,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,45,1,1,0,0,0,0,27.95,1,0,1,
2573050,-35,0,0,-35,0,-43,0,1,1,1,10,0.5,85,2,180,0.4,-62.34,179.06,179.61,179.07,1.25,0.48,48.85,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,46,1,1,0,0,0,0,62.33,1,0,1,
2574050,-43,0,0,-43,2,-38,0,1,1,1,10,0.5,85,2,180,1.84,-61.22,179.03,178.32,179,1.87,0.8,50.73,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,44,1,1,0,0,0,0,62.33,1,0,1,
2575050,-39,0,0,-39,1,-39,18347,1,1,1,10,0.5,85,2,180,1.53,-59.96,179.07,178.02,179.04,2.64,3.09,49.46,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,43,1.2,1,0,0,0,0,27.92,1,0,1,
2576050,-30,0,0,-30,1,-31,20046,1,1,1,10,0.5,85,2,180,0.47,-59.24,178.95,179.58,178.97,1.14,0.91,48.84,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.2,1,0,0,0,0,14.39,1,0,1,
2577050,-35,0,0,-35,0,-40,0,1,1,1,10,0.5,85,2,180,-1.43,-59.95,179.53,181.77,179.6,3.58,1.57,52.16,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,43,1.2,1,0,0,0,0,28.01,1,0,1,
2578070,-48,0,0,-48,0,-53,0,1,1,1,10,0.5,85,2,180,-0.49,-60.77,180.42,179.9,180.4,1.71,2.39,23.39,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.2,1,0,0,0,0,28.01,1,0,1,
2579050,-46,0,0,-46,1,-46,22896,1,1,1,10,0.5,85,2,180,-0.1,-60.45,180.07,179.91,180.07,1.33,1.4,51.83,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,43,1.2,1,0,0,0,0,13.62,1,0,1,
2580057,-46,0,0,-46,0,-52,0,1,1,1,10,0.5,85,2,180,-3.21,-62.49,180.53,183.03,180.64,2.6,1.26,136.02,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.2,1,0,0,0,0,62.18,1,0,1,
2581050,-64,0,0,-64,0,-73,0,1,1,1,10,0.5,85,2,180,-2.32,-65.52,181.88,181.71,181.88,3.35,4.19,50.76,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,62.18,1,0,1,
2582050,-72,0,0,-72,2,-67,0,1,1,1,10,0.5,85,2,180,-2.29,-67.68,181.74,182.28,181.74,0.87,-0.01,102.8,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.3,1,0,0,0,0,28.04,1,0,1,
2583050,-67,0,0,-67,2,-51,0,1,1,1,10,0.5,85,2,180,0.35,-67.57,181.07,179.71,181.02,1.44,1.64,50.76,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,28.04,1,0,1,
2584050,-46,0,0,-46,2,-41,0,1,1,1,10,0.5,85,2,180,0.14,-67.87,180.52,180.2,180.51,2.57,0.63,50.78,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,13.66,1,0,1,
2585050,-42,0,0,-42,1,-42,28396,1,1,1,10,0.5,85,2,180,-1.7,-69.11,180.59,182.02,180.62,2.6,1.32,49.44,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,43,1.4,1,0,0,0,0,27.95,1,0,1,
2586050,-47,0,0,-47,1,-48,29896,1,1,1,10,0.5,85,2,180,-0.4,-69.98,181.02,180.4,181,1.9,1.53,52,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.4,1,0,0,0,0,27.95,1,0,1,
2587051,-47,0,0,-47,2,-41,0,1,1,1,10,0.5,85,2,180,0.04,-70.05,180.66,179.83,180.63,1.36,0.56,48.3,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.4,1,0,0,0,0,27.95,1,0,1,
2588050,-42,0,0,-42,1,-42,31405,1,1,1,10,0.5,85,2,180,0.18,-70.79,180.61,179.62,180.58,3.3,2.96,52.08,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,27.92,1,0,1,
2589070,-42,0,0,-42,0,-47,0,1,1,1,10,0.5,85,2,180,-0.7,-72.19,180.99,179.9,180.95,2.25,2.25,23.38,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,14.02,1,0,1,
2590050,-40,0,0,-40,1,-38,33946,1,1,1,10,0.5,85,2,180,-0.13,-72.15,180.48,179.8,180.46,2.15,1.24,51.73,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,62.18,1,0,1,
2591055,-32,0,0,-32,2,-27,0,1,1,1,10,0.5,85,2,180,1.38,-71.02,179.87,179.06,179.83,1.7,1.29,147.23,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,44,1.3,1,0,0,0,0,62.18,1,0,1,
2592050,-27,0,0,-27,0,-36,0,1,1,1,10,0.5,85,2,180,-2.27,-72.26,180.23,182.45,180.31,2.99,0.81,48.56,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,27.92,1,0,1,
2593050,-48,0,0,-48,0,-60,0,1,1,1,10,0.5,85,2,180,-2.32,-75.29,181.55,182.29,181.55,3.15,2.7,100.36,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.3,1,0,0,0,0,62.09,1,0,1,
2594050,-60,0,0,-60,1,-52,37565,1,1,1,10,0.5,85,2,180,-0.52,-75.79,181.2,180.58,181.18,2.63,2.06,48.86,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,43,1.3,1,0,0,0,0,27.92,1,0,1,
2595050,-52,0,0,-52,1,-52,38546,1,1,1,10,0.5,85,2,180,-0.79,-77.32,181.3,180.5,181.28,1.19,0.93,51.14,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.3,1,0,0,0,0,14.36,1,0,1,
2596050,-52,0,0,-52,1,-52,38546,1,1,1,10,0.5,85,2,180,-1.1,-78.08,180.99,181.08,181,1.67,1.9,48.97,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,27.92,1,0,1,
2597050,-52,0,0,-52,1,-52,38546,1,1,1,10,0.5,85,2,180,-1.99,-79.9,181.2,181.69,181.22,2.14,1.21,51.35,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,27.92,1,0,1,
2598050,-52,0,0,-52,2,-44,0,1,1,1,10,0.5,85,2,180,-0.05,-79.93,180.81,180.08,180.79,2.98,2.93,48.73,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.4,1,0,0,0,0,27.95,1,0,1,
2599050,-35,0,0,-35,2,-24,0,1,1,1,10,0.5,85,2,180,2.03,-78.11,179.69,177.95,179.65,1.04,0.49,51.4,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,13.99,1,0,1,
2600069,-24,0,0,-24,0,-29,0,1,1,1,10,0.5,85,2,180,-1.95,-78.68,179.8,182.3,179.92,1.01,0.31,24.14,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,42,1.4,1,0,0,0,0,62.18,1,0,1,
2601050,-42,0,0,-42,0,-54,0,1,1,1,10,0.5,85,2,180,-3.23,-81.31,181.1,183.4,181.15,3.26,2.07,48.78,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,41,1.4,1,0,0,0,0,62.18,1,0,1,
2602057,-67,0,0,-67,0,-71,0,1,1,1,10,0.5,85,2,180,-2.07,-84.38,182.06,181.25,182.03,2.35,2.76,135.94,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,40,1.4,1,0,0,0,0,16.28,1,0,1,
2603051,-63,0,0,-63,2,-51,0,1,1,1,10,0.5,85,2,180,0.94,-84.27,181.05,179.28,180.98,2.26,1.14,48.62,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,41,1.3,1,0,0,0,0,16.28,1,0,1,
2604050,-42,0,0,-42,1,-42,48046,1,1,1,10,0.5,85,2,180,-0.14,-83.95,180.38,179.99,180.38,1.63,0.58,94.98,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,40,1.3,1,0,0,0,0,27.98,1,0,1,
2605050,-38,0,0,-38,1,-44,48846,1,1,1,10,0.5,85,2,180,-2.82,-85.53,180.47,183.31,180.57,0.71,0.23,48.86,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.3,1,0,0,0,0,27.98,1,0,1,
2606050,-50,0,0,-50,1,-50,50046,1,1,1,10,0.5,85,2,180,-0.28,-86.07,180.77,180.02,180.76,1.87,2.4,51.41,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.3,1,0,0,0,0,14.08,1,0,1,
2607050,-45,0,0,-45,1,-37,50846,1,1,1,10,0.5,85,2,180,0.8,-85.54,180.13,179.24,180.11,3.79,2.28,49.62,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,39,1.3,1,0,0,0,0,62.15,1,0,1,
2608050,-38,0,0,-38,2,3,0,1,1,1,10,0.5,85,2,220,41.45,-65.51,180.01,178.93,179.98,0.29,-0.25,48.8,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,41,1.2,1,0,0,0,0,14.45,1,0,1,
2609050,5,0,0,5,2,67,0,1,1,1,10,0.5,85,2,220,40.31,-25.67,180.04,179.59,180.02,1.44,0.3,50.73,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,42,1.2,1,0,0,0,0,14.45,1,0,1,
2610050,49,0,0,49,2,119,0,1,1,1,10,0.5,85,2,220,38.26,14.16,180.36,181.49,180.39,2.62,3.71,48.23,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,40,1.2,1,0,0,0,0,62.15,1,0,1,
2611068,98,0,0,98,2,154,0,1,1,1,10,0.5,85,2,220,37.44,51.73,181.18,183.28,181.26,2.66,0.23,23.99,-69,-20,-220,115,140,11,3.9,33.3,33.3,19,-1,40,1.3,1,0,0,0,0,27.92,1,0,1,
2612050,144,0,0,144,2,169,0,1,1,1,10,0.5,85,2,220,33.87,86.51,182.88,186.18,182.96,1.11,1.89,48.84,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,40,1.3,1,0,0,0,0,27.92,1,0,1,
2613055,166,0,0,166,0,152,0,1,1,1,10,0.5,85,2,220,27.03,114.91,186.04,193.08,186.34,3.22,2.92,145.77,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,37,1.3,1,0,0,0,0,27.92,1,0,1,
2614050,131,0,0,131,0,113,0,1,1,1,10,0.5,85,2,220,23.53,138.72,190.47,196.39,190.69,2.54,2.25,48.76,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,35,1.4,1,0,0,0,0,27.92,1,0,1,
2615050,100,0,0,100,0,83,0,1,1,1,10,0.5,85,2,220,17.89,158.63,194.48,201.88,194.75,3.62,4.12,102.71,-69,-20,-220,115,140,11,3.8,33.3,33.3,19,-1,31,1.4,1,0,0,0,0,27.92,1,0,1,
2616050,68,0,0,68,0,55,0,1,1,1,10,0.5,85,2,220,15.23,174.99,198.36,205.31,198.52,4.06,1.54,52.24,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,28,1.4,1,0,0,0,0,14.42,1,0,1,
2617050,38,0,0,38,0,20,0,1,1,1,10,0.5,85,2,220,10.59,186.73,202.57,209.83,202.73,3.64,0.85,48.69,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,25,1.4,1,0,0,0,0,27.95,1,0,1,
2618050,8,0,0,8,0,-3,0,1,1,1,10,0.5,85,2,220,9.3,196.32,206.26,210.44,206.42,3.28,4.32,51.4,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,22,1.4,1,0,0,0,0,15.97,1,0,1,
2619051,-7,0,0,-7,0,-23,0,1,1,1,10,0.5,85,2,220,4.01,202.05,209.47,216.18,209.68,2.39,1.79,48.15,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,18,1.5,1,0,0,0,0,15.97,1,0,1,
2620050,-34,0,0,-34,0,-44,0,1,1,1,10,0.5,85,2,220,3.1,204.98,212.82,217.05,212.97,1.77,1.2,52.16,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,18,1.5,1,0,0,0,0,61.97,1,0,1,
2621050,-43,0,0,-43,2,-30,0,1,1,1,10,0.5,85,2,220,4.69,209.34,214.15,215.92,214.21,3.22,1.16,48.79,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,15,1.5,1,0,0,0,0,29.78,1,0,1,
2622069,-29,0,0,-29,2,-20,0,1,1,1,10,0.5,85,2,220,3.28,212.42,215.46,216.72,215.53,1.7,1.87,24.16,-69,-20,-220,115,140,11,3.7,33.3,33.3,19,-1,13,1.5,1,0,0,0,0,29.78,1,0,1,
2623050,-20,0,0,-20,1,-20,1010,1,1,1,10,0.5,85,2,220,-0.29,212.71,217.01,220.44,217.1,2.76,1.55,49.32,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,14,1.5,1,0,0,0,0,29.78,1,0,1,
2624050,-25,0,0,-25,1,-25,2410,1,1,1,10,0.5,85,2,220,0.49,212.68,218.66,219.35,218.68,1.78,1.56,23.73,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,12,1.5,1,0,0,0,0,29.78,1,0,1,
2625050,-12,0,0,-12,2,-2,0,1,1,1,10,0.5,85,2,220,0.84,213.48,218.88,219.25,218.89,2.49,1.4,52.09,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,11,1.6,1,0,0,0,0,29.5,1,0,1,
2626050,3,0,0,3,1,3,4369,1,1,1,10,0.5,85,2,220,-2.25,212.01,219.83,222.23,219.86,1.46,0.9,93.01,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,11,1.6,1,0,0,0,0,14.39,1,0,1,
2627050,-5,0,0,-5,0,-10,0,1,1,1,10,0.5,85,2,220,-2.94,208.67,221.4,222.86,221.44,2.27,2.72,51.33,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,9,1.6,1,0,0,0,0,61.97,1,0,1,
2628050,-9,0,0,-9,1,-9,5810,1,1,1,10,0.5,85,2,220,-2.53,205.58,222.18,222.96,222.2,2.3,0.41,48.59,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,9,0.8,1,0,0,0,0,61.97,1,0,1,
2629050,-9,0,0,-9,0,-14,0,1,1,1,10,0.5,85,2,220,-4.72,200.8,223.39,224.5,223.43,1.01,1.44,52.2,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,8,0.8,1,0,0,0,0,27.95,1,0,1,
2630050,-13,0,0,-13,0,-28,0,1,1,1,10,0.5,85,2,220,-8.38,193.97,224.8,228.42,224.91,2.42,1.82,49.39,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,6,0.8,1,0,0,0,0,13.62,1,0,1,
2631050,-37,0,0,-37,1,-37,9430,1,1,1,10,0.5,85,2,220,-6.99,186.99,225.99,226.94,226.01,1.37,0.27,51.36,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,7,0.8,1,0,0,0,0,27.92,1,0,1,
2632050,-37,0,0,-37,1,-45,9430,1,1,1,10,0.5,85,2,220,-8.49,178.49,227.15,228.14,227.19,0.39,1.52,51.37,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,7,0.8,1,0,0,0,0,27.92,1,0,1,
2633070,-45,0,0,-45,1,-45,10970,1,1,1,10,0.5,85,2,220,-6.83,170.98,227.62,226.92,227.57,1.38,0.97,23.24,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,5,0.9,1,0,0,0,0,27.92,1,0,1,
2634050,-40,0,0,-40,0,-46,0,1,1,1,10,0.5,85,2,220,-9.73,161.63,228.23,229.64,228.27,1.55,0.68,50.73,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,3,0.9,1,0,0,0,0,61.97,1,0,1,
2635057,-51,0,0,-51,1,-51,13310,1,1,1,10,0.5,85,2,220,-9.24,151.61,229.16,229.47,229.17,0.79,0.41,137.14,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,4,0.9,1,0,0,0,0,61.97,1,0,1,
2636050,-51,0,0,-51,1,-51,13310,1,1,1,10,0.5,85,2,220,-10.65,142.01,229.33,230.75,229.38,1.73,1.27,51.45,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,3,0.9,1,0,0,0,0,27.95,1,0,1,
2637050,-61,0,0,-61,1,-61,15467,1,1,1,10,0.5,85,2,220,-9.3,131.91,229.93,229.6,229.92,1.25,0.59,100.68,-69,-20,-220,115,140,11,3.6,33.3,33.3,19,-1,3,0.9,1,0,0,0,0,27.95,1,0,1,
2638050,-61,0,0,-61,1,-61,15467,1,1,1,10,0.5,85,2,220,-11.26,120.66,230.32,231.38,230.36,2.2,0.01,51.5,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,2,0.9,1,0,0,0,0,27.95,1,0,1,
2639050,-61,0,0,-61,1,-56,15467,1,1,1,10,0.5,85,2,220,-9.63,110.94,230.2,229.65,230.19,1.03,1.53,48.77,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,2,0.9,1,0,0,0,0,61.84,1,0,1,
2640050,-52,0,0,-52,2,-43,0,1,1,1,10,0.5,85,2,220,-8.87,102.08,229.57,229.26,229.55,1.87,0.12,48.28,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,0,0.9,1,0,0,0,0,14.36,1,0,1,
2641050,-49,0,0,-49,0,-59,0,1,1,1,10,0.5,85,2,220,-11.87,90.37,230.4,231.5,230.44,0.81,0.65,50.53,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.8,1,0,0,0,0,61.94,1,0,1,
2642050,-58,0,0,-58,2,-30,0,1,1,1,10,1,85,2,220,-7.23,168.07,229.47,227.42,229.42,1.88,0.96,48.84,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.9,1,0,0,0,0,27.92,1,0,1,
2643050,-18,0,0,-18,2,-6,0,1,1,1,10,1,85,2,220,-9.01,159.5,229.06,229.01,229.06,1.48,1.83,50.74,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.9,1,0,0,0,0,27.92,1,0,1,
2644069,-2,0,0,-2,1,-2,22416,1,1,1,10,1,85,2,220,-11.24,149.12,229.45,231.26,229.52,1.23,0.2,23.68,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,0,0.8,1,0,0,0,0,61.94,1,0,1,
2645050,-2,0,0,-2,1,-2,22416,1,1,1,10,1,85,2,220,-10.94,138.38,230.13,231.23,230.16,1,0.54,52.13,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,2,0.8,1,0,0,0,0,27.95,1,0,1,
2646056,-9,0,0,-9,1,-9,24410,1,1,1,10,1,85,2,220,-11.58,127.01,230.79,231.56,230.83,2.25,2.49,137.29,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.8,1,0,0,0,0,61.78,1,0,1,
2647050,-14,0,0,-14,1,-27,25410,1,1,1,10,1,85,2,220,-15.24,113.34,231.72,235.51,231.86,1.37,-0.14,52.15,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,359,0.8,1,0,0,0,0,62.03,1,0,1,
2648050,-44,0,0,-44,0,-49,0,1,1,1,10,1,85,2,220,-13.23,98.68,233.12,233.18,233.12,0.55,1.03,103.22,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.8,1,0,0,0,0,62.03,1,0,1,
2649050,-48,0,0,-48,1,-48,26760,1,1,1,10,1,85,2,220,-12.15,86.34,233.03,232,233.01,1.97,1.65,49.53,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,1,0.8,1,0,0,0,0,61.9,1,0,1,
2650050,-48,0,0,-48,1,-48,26760,1,1,1,10,1,85,2,220,-13.49,72.67,233.33,233.32,233.33,-0.44,-0.89,51.41,-69,-20,-220,115,140,11,3.5,33.3,33.3,19,-1,357,1.6,1,0,0,0,0,61.97,1,0,1,
2651051,-55,0,0,-55,0,-68,0,1,1,1,10,1,85,2,220,-15.65,57.47,233.99,235.66,234.03,2.32,2.03,48.8,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,358,1.6,1,0,0,0,0,27.98,1,0,1,
2652050,-75,0,0,-75,1,-75,30328,1,1,1,10,1,85,2,220,-14.33,43.3,234.24,234.36,234.24,1.51,1.1,50.67,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,355,1.6,1,0,0,0,0,13.62,1,0,1,
2653050,-75,0,0,-75,0,-81,0,1,1,1,10,1,85,2,220,-14.94,29.05,234.17,235.05,234.2,-0.82,-1.45,48.85,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,357,1.6,1,0,0,0,0,13.62,1,0,1,
2654050,-88,0,0,-88,0,-95,0,1,1,1,10,1,85,2,220,-14.61,13.83,234.55,234.23,234.54,2.75,2.87,51.46,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,358,1.6,1,0,0,0,0,61.94,1,0,1,
2655070,-94,0,0,-94,0,-99,0,1,1,1,10,1,85,2,220,-15.3,-0.68,234.29,234.98,234.32,1.36,-0.65,23.17,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,354,1.6,1,0,0,0,0,62,1,0,1,
2656050,-99,0,0,-99,1,-99,33810,1,1,1,10,1,85,2,220,-12.98,-13.52,233.95,232.77,233.91,-1.06,0.4,48.15,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,357,1.6,1,0,0,0,0,27.92,1,0,1,
2657070,-99,0,0,-99,1,-99,33810,1,1,1,10,1,85,2,220,-13.11,-25.99,233.21,233.01,233.2,1.95,0.78,23.93,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,359,1.6,1,0,0,0,0,62.03,1,0,1,
2658050,-99,0,0,-99,1,-103,33810,1,1,1,10,1,85,2,220,-11.58,-38.1,232.89,231.44,232.84,-0.5,0.04,48.82,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,357,1.6,1,0,0,0,0,62.03,1,0,1,
2659050,-99,0,0,-99,2,-92,0,1,1,1,10,1,85,2,220,-9.86,-48.15,231.59,229.8,231.54,0.36,-0.2,23.26,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,359,1.6,1,0,0,0,0,62.03,1,0,1,
2660050,-89,0,0,-89,1,-83,38310,1,1,1,10,1,85,2,220,-7.22,-56.55,230.45,226.93,230.36,1.01,1.19,48.41,-69,-20,-220,115,140,11,3.4,0.94,33.3,19,-1,0,1.6,1,0,0,0,0,62.03,1,0,1,
2661050,-72,0,0,-72,1,-72,39560,1,1,1,10,1,85,2,220,-9.4,-64.7,229.1,229.19,229.11,0.45,0.03,95.06,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,359,1.5,1,0,0,0,0,62.03,1,0,1,
2662050,-80,0,0,-80,0,-91,0,1,1,1,10,1,85,2,220,-10.07,-74.33,229.14,230.31,229.17,3.16,0.5,49.46,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,0,1.5,1,0,0,0,0,61.94,1,0,1,
2663050,-98,0,0,-98,1,-90,41410,1,1,1,10,1,85,2,220,-5.74,-81.56,228.41,225.67,228.35,0.9,1.45,51.02,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,359,1.4,1,0,0,0,0,61.94,1,0,1,
2664050,-111,0,0,-111,0,-150,0,1,1,1,10,1,85,2,180,-44.61,-125.88,226.73,224.87,226.66,3.85,0.56,51.43,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,359,1.4,1,0,0,0,0,61.97,1,0,1,
2665050,-153,0,0,-153,0,-210,0,1,1,1,10,1,85,2,180,-43.59,-169.56,225.6,222.91,225.52,-0.7,1.5,48.67,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,4,1.4,1,0,0,0,0,61.97,1,0,1,
2666050,-197,0,0,-197,0,-260,0,1,1,1,10,1,85,2,180,-42.43,-212.27,224.1,222.38,224.05,3.23,1.17,51.44,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,4,1.4,1,0,0,0,0,61.97,1,0,1,
2667051,-237,0,0,-237,0,-295,0,1,1,1,10,1,85,2,180,-38.64,-251.2,222.12,217.97,221.97,2.6,1.67,48.37,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,4,1.4,1,0,0,0,0,27.98,1,0,1,
2668069,-282,0,0,-282,0,-306,0,1,1,1,10,1,85,2,180,-32.56,-285.76,219.09,212.54,218.84,-0.33,1.46,23.98,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,10,1.4,1,0,0,0,0,27.98,1,0,1,
2669050,-299,0,0,-299,2,-284,0,1,1,1,10,1,85,2,180,-24.51,-312.67,214.44,204.07,214.06,2.88,2.32,48.2,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,9,1.3,1,0,0,0,0,27.98,1,0,1,
2670056,-267,0,0,-267,2,-257,0,1,1,1,10,1,85,2,180,-21.48,-335.53,209.35,200.52,208.99,1.13,2.57,139.28,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,9,1.3,1,0,0,0,0,8.38,1,0,1,
2671050,-239,0,0,-239,2,-225,0,1,1,1,10,1,85,2,180,-16.4,-352.78,204.04,196.12,203.75,0.43,-1.28,48.84,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,19,1.3,1,0,0,0,0,8.38,1,0,1,
2672050,-220,0,0,-220,2,-211,0,1,1,1,10,1,85,2,180,-12.8,-366.84,199.8,191.71,199.51,1.44,2.49,84.57,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,22,1.3,1,0,0,0,0,61.81,1,0,1,
2673050,-196,0,0,-196,2,-176,0,1,1,1,10,1,85,2,180,-5.97,-374.46,194.62,185.84,194.3,2.17,2.48,50.74,-69,-20,-220,115,140,11,3.5,0.94,33.3,19,-1,26,1.3,1,0,0,0,0,14.39,1,0,1,
