Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,,yaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position,
1194050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.10,222.22,199.90,,199.69,-0.75,-0.89,51.56,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,322.00,1.70,1,0,0,0,0,10.70,1,0,1,,
1195051,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.46,222.87,199.84,,199.49,0.15,0.17,48.62,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,321.00,1.70,1,0,0,0,0,10.70,1,0,1,,
1196050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-0.52,222.78,199.84,,200.51,-0.48,-1.27,50.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,322.00,1.70,1,0,0,0,0,6.22,1,0,1,,
1197050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,1.39,223.46,199.81,,198.93,0.16,-0.62,48.31,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,321.00,1.60,1,0,0,0,0,6.22,1,0,1,,
1198050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-0.85,223.90,199.68,,201.03,-0.25,-2.05,51.62,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,320.00,1.60,1,0,0,0,0,7.68,1,0,1,,
1199050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-1.15,222.61,199.94,,201.31,-0.13,-0.53,48.81,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,318.00,1.30,1,0,0,0,0,7.68,1,0,1,,
1200050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-1.10,221.42,200.17,,201.08,-0.79,-0.50,49.20,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,317.00,1.30,1,0,0,0,0,7.68,1,0,1,,
1201050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.53,221.78,200.14,,199.75,-1.03,-0.04,50.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,318.00,1.30,1,0,0,0,0,9.20,1,0,1,,
1202070,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.06,221.79,200.08,,199.79,-0.57,0.11,23.35,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,317.00,1.20,1,0,0,0,0,9.20,1,0,1,,
1203050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.82,222.46,199.95,,199.28,-0.14,-1.16,51.46,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,317.00,1.20,1,0,0,0,0,9.20,1,0,1,,
1204058,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,1.57,223.81,199.79,,198.63,-0.25,-0.41,131.03,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,316.00,1.20,1,0,0,0,0,9.20,1,0,1,,
1205050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-0.44,223.64,199.77,,200.53,-0.33,-0.93,50.81,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,317.00,1.10,1,0,0,0,0,9.20,1,0,1,,
1206050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.55,223.73,199.77,,199.71,-0.07,0.12,108.13,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,317.00,1.10,1,0,0,0,0,9.20,1,0,1,,
1207050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-2.42,221.98,200.00,,202.53,-0.40,-1.41,50.71,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,318.00,1.10,1,0,0,0,0,9.20,1,0,1,,
1208050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.88,222.37,200.05,,198.94,0.68,0.03,51.94,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,320.00,1.00,1,0,0,0,0,9.20,1,0,1,,
1209050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,1.00,223.10,199.91,,198.89,0.44,-1.30,49.36,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,21.00,-1,319.00,1.00,1,0,0,0,0,6.22,1,0,1,,
1210050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-0.04,223.24,199.85,,200.17,0.50,-1.57,50.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,21.00,-1,320.00,0.90,1,0,0,0,0,6.22,1,0,1,,
1211051,44,0,0,44,1,40,59138,1,1,1,2.00,0.20,8.00,2,200.00,-2.12,222.12,200.02,,202.14,0.14,0.33,48.19,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,319.00,0.90,1,0,0,0,0,10.76,1,0,1,,
1212050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-1.02,221.05,200.28,,200.72,-0.72,-0.64,50.73,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,320.00,0.90,1,0,0,0,0,10.76,1,0,1,,
1213070,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,1.47,221.65,200.22,,198.36,0.06,-0.17,23.33,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,319.00,0.80,1,0,0,0,0,18.26,1,0,1,,
1214050,44,0,0,44,1,46,59138,1,1,1,2.00,0.20,8.00,2,200.00,0.62,222.82,199.91,,199.68,0.21,-1.82,51.37,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,318.00,0.80,1,0,0,0,0,18.26,1,0,1,,
1215070,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-1.88,221.60,200.03,,201.52,0.59,-0.06,23.16,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,318.00,0.80,1,0,0,0,0,18.26,1,0,1,,
1216050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-2.24,219.42,200.32,,202.25,0.93,-1.28,48.57,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,316.00,0.80,1,0,0,0,0,18.26,1,0,1,,
1217050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-1.48,217.81,200.61,,201.50,0.35,-0.72,23.58,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,316.00,0.80,1,0,0,0,0,15.24,1,0,1,,
1218050,44,0,0,44,1,44,59138,1,1,1,2.00,0.20,8.00,2,200.00,-0.43,216.78,200.74,,200.34,-0.66,-0.71,49.47,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,318.00,0.80,1,0,0,0,0,15.24,1,0,1,,
1219050,40,0,0,40,1,40,39102,1,1,1,2.00,0.20,8.00,2,200.00,-0.01,215.90,200.71,,200.36,-0.28,-0.44,111.21,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,321.00,0.80,1,0,0,0,0,15.24,1,0,1,,
1220050,40,0,0,40,1,40,39102,1,1,1,2.00,0.20,8.00,2,200.00,-2.27,213.76,200.85,,202.40,0.38,-1.13,48.20,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,21.00,-1,320.00,0.80,1,0,0,0,0,15.24,1,0,1,,
1221050,40,0,0,40,1,40,39102,1,1,1,2.00,0.20,8.00,2,200.00,-2.30,211.94,201.04,,202.46,0.75,-1.12,51.92,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,19.00,-1,321.00,0.90,1,0,0,0,0,15.24,1,0,1,,
1222050,40,0,0,40,1,38,39102,1,1,1,2.00,0.20,8.00,2,200.00,-1.73,209.90,201.25,,201.64,0.34,-0.53,48.98,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.80,46.80,21.00,-1,321.00,0.90,1,0,0,0,0,19.75,1,0,1,,
1223050,40,0,0,40,1,40,39102,1,1,1,2.00,0.20,8.00,2,200.00,-0.70,208.54,201.30,,200.54,-0.83,-0.45,50.65,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,320.00,0.90,1,0,0,0,0,19.75,1,0,1,,
1224050,40,0,0,40,1,40,39102,1,1,1,2.00,0.20,8.00,2,200.00,-0.74,207.94,201.17,,200.78,-0.62,-0.49,51.31,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,321.00,0.90,1,0,0,0,0,19.75,1,0,1,,
1225050,40,0,0,40,1,38,39102,1,1,1,2.00,0.20,8.00,2,200.00,-1.63,206.27,201.28,,201.64,-0.02,-0.75,49.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,21.00,-1,321.00,0.90,1,0,0,0,0,9.17,1,0,1,,
1226070,40,0,0,40,0,35,0,1,1,1,2.00,0.20,8.00,2,200.00,-2.52,204.24,201.34,,202.87,0.34,-0.69,23.79,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,319.00,0.90,1,0,0,0,0,9.17,1,0,1,,
1227051,36,0,0,36,1,36,46602,1,1,1,2.00,0.20,8.00,2,200.00,-1.47,202.68,201.44,,201.52,-0.33,-0.96,48.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,21.00,-1,321.00,0.90,1,0,0,0,0,9.17,1,0,1,,
1228050,36,0,0,36,1,36,46602,1,1,1,2.00,0.20,8.00,2,200.00,-3.11,199.61,201.65,,202.47,-1.06,0.62,23.21,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,21.00,-1,322.00,0.90,1,0,0,0,0,9.17,1,0,1,,
1229050,36,0,0,36,1,36,46602,1,1,1,2.00,0.20,8.00,2,200.00,-0.44,199.01,201.51,,200.62,-0.36,-1.57,48.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.80,46.80,19.00,-1,321.00,0.90,1,0,0,0,0,9.17,1,0,1,,
1230050,36,0,0,36,1,36,46602,1,1,1,2.00,0.20,8.00,2,200.00,-0.70,197.59,201.46,,201.14,0.64,-1.01,111.01,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,19.00,-1,321.00,1.00,1,0,0,0,0,9.17,1,0,1,,
1231050,36,0,0,36,1,39,46602,1,1,1,2.00,0.20,8.00,2,200.00,0.20,197.04,201.35,,199.82,-0.70,-0.32,48.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,19.00,-1,322.00,1.00,1,0,0,0,0,9.17,1,0,1,,
1232050,41,0,0,41,1,39,52202,1,1,1,2.00,0.20,8.00,2,200.00,-0.20,197.65,201.02,,200.36,-0.73,-0.92,49.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,21.00,-1,322.00,1.10,1,0,0,0,0,9.17,1,0,1,,
1233050,41,0,0,41,0,35,0,1,1,1,2.00,0.20,8.00,2,200.00,-1.80,196.60,200.97,,201.96,0.00,-0.66,51.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,19.00,-1,321.00,1.10,1,0,0,0,0,12.22,1,0,1,,
1234050,36,0,0,36,1,36,53652,1,1,1,2.00,0.20,8.00,2,200.00,-0.18,196.59,200.90,,200.63,-0.23,-1.40,48.09,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,19.00,-1,320.00,1.10,1,0,0,0,0,12.22,1,0,1,,
1235050,36,0,0,36,1,36,53652,1,1,1,2.00,0.20,8.00,2,200.00,0.33,196.28,200.89,,199.51,-0.50,0.12,51.08,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,21.00,-1,321.00,1.20,1,0,0,0,0,24.26,1,0,1,,
1236050,36,0,0,36,1,42,53652,1,1,1,2.00,0.20,8.00,2,200.00,1.46,197.35,200.55,,198.46,-0.25,-1.15,49.17,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,21.00,-1,319.00,1.20,1,0,0,0,0,24.26,1,0,1,,
1237068,41,0,0,41,2,46,0,1,1,1,2.00,0.20,8.00,2,200.00,2.85,199.73,200.13,,197.33,-1.06,0.41,24.00,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,21.00,-1,320.00,1.20,1,0,0,0,0,7.71,1,0,1,,
1238050,45,0,0,45,0,39,0,1,1,1,2.00,0.20,8.00,2,200.00,-0.26,200.47,199.84,,200.65,-0.96,-0.95,48.61,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,21.00,-1,321.00,1.20,1,0,0,0,0,19.75,1,0,1,,
1239056,40,0,0,40,1,40,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.30,201.14,199.83,,199.74,-1.19,-0.05,144.59,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,0.63,46.80,19.00,-1,320.00,1.20,1,0,0,0,0,19.75,1,0,1,,
1240050,40,0,0,40,1,39,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.32,201.22,199.88,,199.48,0.09,0.05,52.35,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,0.63,46.80,19.00,-1,319.00,1.20,1,0,0,0,0,22.77,1,0,1,,
1241050,40,0,0,40,1,40,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.72,201.94,199.76,,199.43,-1.36,-0.60,102.63,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,0.63,46.80,21.00,-1,319.00,1.30,1,0,0,0,0,15.12,1,0,1,,
1242050,40,0,0,40,1,42,58602,1,1,1,2.00,0.20,8.00,2,200.00,1.47,202.93,199.67,,198.49,-0.58,0.64,51.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,0.63,46.80,19.00,-1,320.00,1.30,1,0,0,0,0,15.12,1,0,1,,
1243051,40,0,0,40,1,40,58602,1,1,1,2.00,0.20,8.00,2,200.00,-0.18,203.69,199.55,,200.38,-1.83,-1.16,48.69,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,0.63,46.80,19.00,-1,318.00,1.40,1,0,0,0,0,15.12,1,0,1,,
1244050,40,0,0,40,1,40,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.92,203.80,199.68,,198.96,-1.08,0.47,51.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,0.63,46.80,21.00,-1,318.00,1.40,1,0,0,0,0,15.24,1,0,1,,
1245050,40,0,0,40,1,42,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.55,204.99,199.49,,199.57,-0.41,-0.81,48.17,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,21.00,-1,317.00,1.40,1,0,0,0,0,15.24,1,0,1,,
1246050,40,0,0,40,1,40,58602,1,1,1,2.00,0.20,8.00,2,200.00,0.35,205.58,199.49,,199.61,-1.13,0.67,52.12,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,19.00,-1,318.00,1.40,1,0,0,0,0,15.24,1,0,1,,
1247050,40,0,0,40,1,43,58602,1,1,1,2.00,0.20,8.00,2,200.00,1.49,206.87,199.34,,198.58,-1.29,-0.36,48.45,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,21.00,-1,319.00,1.40,1,0,0,0,0,10.70,1,0,1,,
1248069,41,0,0,41,2,45,0,1,1,1,2.00,0.20,8.00,2,200.00,2.16,208.87,199.15,,197.52,-0.44,0.14,23.55,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,19.00,-1,319.00,1.40,1,0,0,0,0,10.70,1,0,1,,
1249050,44,0,0,44,1,45,3066,1,1,1,2.00,0.20,8.00,2,200.00,1.41,210.65,198.91,,199.00,-0.20,-1.12,50.88,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,19.00,-1,317.00,1.40,1,0,0,0,0,10.70,1,0,1,,
1250070,44,0,0,44,1,44,3066,1,1,1,2.00,0.20,8.00,2,200.00,2.59,213.30,198.72,,197.62,-1.23,0.22,23.24,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,19.00,-1,318.00,1.40,1,0,0,0,0,9.24,1,0,1,,
1251050,44,0,0,44,1,44,3066,1,1,1,2.00,0.20,8.00,2,200.00,2.69,216.05,198.54,,196.79,-1.87,0.26,51.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,19.00,-1,319.00,1.40,1,0,0,0,0,16.73,1,0,1,,
1252058,44,0,0,44,1,44,3066,1,1,1,2.00,0.20,8.00,2,200.00,0.85,217.48,198.45,,199.39,-0.52,-0.28,131.72,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.90,46.90,21.00,-1,320.00,1.40,1,0,0,0,0,13.75,1,0,1,,
1253050,44,0,0,44,1,44,3066,1,1,1,2.00,0.20,8.00,2,200.00,1.48,218.69,198.58,,198.13,-0.47,-0.12,51.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.40,1,0,0,0,0,13.75,1,0,1,,
1254050,44,0,0,44,1,44,3066,1,1,1,2.00,0.20,8.00,2,200.00,1.39,220.53,198.53,,198.66,-0.63,-0.13,103.22,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.50,1,0,0,0,0,13.75,1,0,1,,
1255050,44,0,0,44,1,46,3066,1,1,1,2.00,0.20,8.00,2,200.00,1.26,221.18,198.70,,198.56,-1.03,0.10,51.26,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,319.00,1.50,1,0,0,0,0,10.73,1,0,1,,
1256050,49,0,0,49,1,49,10716,1,1,1,2.00,0.20,8.00,2,200.00,2.99,224.29,198.51,,197.52,-0.70,-0.82,52.08,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.50,1,0,0,0,0,87.54,1,0,1,,
1257050,49,0,0,49,1,49,10716,1,1,1,2.00,0.20,8.00,2,200.00,2.82,226.35,198.47,,197.01,-1.07,0.54,48.26,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,319.00,1.40,1,0,0,0,0,87.54,1,0,1,,
1258050,49,0,0,49,1,49,10716,1,1,1,2.00,0.20,8.00,2,200.00,1.15,227.32,198.45,,199.06,0.28,-1.35,50.79,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,319.00,1.40,1,0,0,0,0,87.54,1,0,1,,
1259051,49,0,0,49,1,49,10716,1,1,1,2.00,0.20,8.00,2,200.00,1.25,228.45,198.54,,198.81,0.37,-0.34,48.90,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,317.00,1.40,1,0,0,0,0,40.84,1,0,1,,
1260050,43,0,0,43,1,43,14566,1,1,1,2.00,0.20,8.00,2,200.00,-1.03,227.51,198.86,,201.27,-0.28,-1.94,51.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,21.00,-1,316.00,1.40,1,0,0,0,0,21.31,1,0,1,,
1261070,43,0,0,43,1,43,14566,1,1,1,2.00,0.20,8.00,2,200.00,0.15,227.40,199.13,,199.58,-0.47,0.73,23.23,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,318.00,1.40,1,0,0,0,0,13.72,1,0,1,,
1262050,43,0,0,43,1,44,14566,1,1,1,2.00,0.20,8.00,2,200.00,-0.77,226.79,199.31,,200.60,-0.58,-0.76,52.08,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,317.00,1.40,1,0,0,0,0,13.72,1,0,1,,
1263057,43,0,0,43,1,43,14566,1,1,1,2.00,0.20,8.00,2,200.00,0.32,227.62,199.30,,198.96,-0.51,0.77,131.51,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,318.00,1.40,1,0,0,0,0,13.72,1,0,1,,
1264050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,1.05,229.04,199.13,,199.15,-0.44,-0.67,48.23,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,317.00,1.40,1,0,0,0,0,13.72,1,0,1,,
1265050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.41,228.78,199.29,,200.25,-1.00,-0.16,107.94,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.00,1,0,0,0,0,13.72,1,0,1,,
1266050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.16,228.33,199.47,,199.94,-0.88,-0.16,48.85,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,319.00,1.00,1,0,0,0,0,13.72,1,0,1,,
1267050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.92,227.60,199.65,,200.96,-0.60,-0.08,52.00,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.00,1,0,0,0,0,13.72,1,0,1,,
1268050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.34,227.62,199.77,,200.08,-0.46,-0.35,48.19,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,317.00,1.00,1,0,0,0,0,13.72,1,0,1,,
1269050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,0.11,227.54,199.80,,199.90,-1.13,-0.27,52.09,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,317.00,1.00,1,0,0,0,0,12.19,1,0,1,,
1270050,47,0,0,47,1,44,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.35,227.15,199.90,,200.29,-1.21,-0.15,48.93,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,316.00,1.00,1,0,0,0,0,7.71,1,0,1,,
1271050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,0.71,228.59,199.82,,199.59,-0.40,-0.91,51.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,316.00,1.00,1,0,0,0,0,7.71,1,0,1,,
1272070,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.13,229.01,199.75,,200.52,0.27,-1.06,23.76,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,314.00,1.00,1,0,0,0,0,7.71,1,0,1,,
1273050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.26,229.17,199.81,,200.33,-0.54,-0.54,48.71,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,315.00,1.30,1,0,0,0,0,87.75,1,0,1,,
1274050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,0.63,229.38,199.83,,199.70,-0.82,-0.19,23.56,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,315.00,1.30,1,0,0,0,0,87.75,1,0,1,,
1275051,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.16,228.92,199.94,,200.11,-1.28,-0.32,49.54,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,316.00,1.30,1,0,0,0,0,87.75,1,0,1,,
1276050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,2.04,229.70,199.93,,198.48,0.45,-1.14,113.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,316.00,1.30,1,0,0,0,0,87.75,1,0,1,,
1277050,47,0,0,47,1,47,18616,1,1,1,2.00,0.20,8.00,2,200.00,-0.59,229.15,200.00,,200.20,0.27,-0.84,48.06,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,46.90,46.90,19.00,-1,318.00,1.30,1,0,0,0,0,87.75,1,0,1,,
1278050,42,0,0,42,1,42,32566,1,1,1,2.00,0.20,8.00,2,200.00,-0.74,227.94,200.20,,200.94,0.33,-1.15,51.76,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,21.00,-1,319.00,1.20,1,0,0,0,0,87.75,1,0,1,,
1279050,41,0,0,41,1,41,32566,1,1,1,2.00,0.20,8.00,2,200.00,-0.94,226.54,200.45,,200.73,-0.78,0.11,48.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,320.00,1.20,1,0,0,0,0,87.75,1,0,1,,
1280050,41,0,0,41,1,41,32566,1,1,1,2.00,0.20,8.00,2,200.00,-1.43,225.09,200.59,,200.97,-0.87,0.09,48.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,319.00,1.20,1,0,0,0,0,87.75,1,0,1,,
1281050,41,0,0,41,1,41,32566,1,1,1,2.00,0.20,8.00,2,200.00,-0.22,224.26,200.65,,200.01,-0.61,0.26,51.47,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,21.00,-1,319.00,1.30,1,0,0,0,0,6.22,1,0,1,,
1282050,41,0,0,41,1,41,32566,1,1,1,2.00,0.20,8.00,2,200.00,-1.66,222.84,200.73,,201.62,0.44,-0.45,49.16,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,19.00,-1,320.00,1.30,1,0,0,0,0,10.73,1,0,1,,
1283069,41,0,0,41,1,41,32566,1,1,1,2.00,0.20,8.00,2,200.00,-0.44,221.97,200.78,,200.06,-1.74,0.38,23.77,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,46.90,46.90,21.00,-1,322.00,1.30,1,0,0,0,0,10.73,1,0,1,,
