Millis	m_currentPosition	m_pressedButtonDebug	m_bytesToSent	CurrentPosition	CurrentDirection	TargetPosition	MSStopped	startButton	stopButton	parkingButton	m_P	m_I	m_D	m_goalType	m_goal	m_lastError	m_errorSum	m_lastFilteredYaw		yaw	filteredYaw	pitch	roll	freq	magMin[0]	magMin[1]	magMin[2]	magMax[0]	magMax[1]	magMax[2]	m_speed	m_speed.tripMileage	m_speed.totalMileage	m_speed.waterTemp	m_lampIntensity	m_wind.apparentAngle	m_wind.apparentSpeed	m_wind.displayInKnots	m_wind.displayInMpS	m_depth.anchorAlarm	m_depth.deepAlarm	m_depth.defective	m_depth.depthBelowTransductor	m_depth.metricUnits	m_depth.shallowAlarm	m_depth.unknown	Position	
2792050	-19	0	0	-19	0	-207	0	1	1	1	15.00	3.50	85.00	2	220.00	-15.94	0.20	231.18		236.31	231.37	1.81	0.37	50.81	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.60	33.50	33.50	19.00	-1	5.00	1.10	1	0	0	0	0	28.77	1	0	1		
2793057	-66	0	0	-66	0	-275	0	1	1	1	15.00	3.50	85.00	2	220.00	-16.94	-17.80	234.52		236.99	234.62	1.72	2.17	136.46	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.60	33.50	33.50	19.00	-1	1.00	1.10	1	0	0	0	0	15.91	1	0	1		
2794050	-113	0	0	-113	0	-315	0	1	1	1	15.00	3.50	85.00	2	220.00	-18.40	-35.84	236.04		238.44	236.10	3.60	0.60	52.18	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.60	33.50	33.50	19.00	-1	357.00	1.10	1	0	0	0	0	15.91	1	0	1		
2795051	-155	0	0	-155	0	-363	0	1	1	1	15.00	3.50	85.00	2	220.00	-19.14	-55.30	237.55		238.66	237.59	0.15	1.34	101.01	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.60	33.50	33.50	19.00	-1	359.00	1.10	1	0	0	0	0	15.91	1	0	1		
2796050	-198	0	0	-198	0	-387	0	1	1	1	15.00	3.50	85.00	2	220.00	-16.69	-72.86	237.57		236.70	237.55	2.59	0.77	51.28	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.50	33.50	33.50	19.00	-1	357.00	1.10	1	0	0	0	0	60.02	1	0	1		
2797050	-241	0	0	-241	0	-388	0	1	1	1	15.00	3.50	85.00	2	220.00	-13.85	-87.24	236.24		233.33	236.17	0.14	1.44	49.32	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.50	33.50	33.50	19.00	-1	356.00	1.10	1	0	0	0	0	27.16	1	0	1		
2798050	-285	0	0	-285	0	-364	0	1	1	1	15.00	3.50	85.00	2	220.00	-9.34	-96.97	233.57		229.21	233.41	1.43	-0.07	51.30	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.50	33.50	33.50	19.00	-1	359.00	1.10	1	0	0	0	0	60.05	1	0	1		
2799050	-297	0	0	-297	0	-297	0	0	1	1	15.00	3.50	85.00	2	220.00	-5.55	-84.86	230.72		225.55	230.56	0.86	0.93	49.48	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.50	33.50	33.50	19.00	-1	0.00	1.10	1	0	0	0	0	60.05	1	0	1		
2800050	-295	0	0	-295	2	-256	0	0	1	1	15.00	3.50	85.00	2	220.00	4.02	-84.86	226.17		215.37	225.78	1.04	1.72	48.89	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.50	33.50	33.50	19.00	-1	2.00	1.00	1	0	0	0	0	29.47	1	0	1		
2801050	-240	0	0	-240	2	-146	0	1	1	1	15.00	0.50	85.00	2	220.00	6.89	-7.98	220.92		212.43	220.62	-0.07	0.66	52.05	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	7.00	1.00	1	0	0	0	0	14.36	1	0	1		
2802069	-186	0	0	-186	2	2	0	1	1	1	15.00	0.50	85.00	2	220.00	15.10	5.77	214.85		204.50	214.33	1.41	1.34	23.43	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	10.00	1.00	1	0	0	0	0	60.08	1	0	1		
2803050	-142	0	0	-142	2	125	0	1	1	1	15.00	0.50	85.00	2	220.00	17.55	22.72	209.50		202.52	209.25	0.06	-0.15	51.39	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	15.00	0.90	1	0	0	0	0	60.08	1	0	1		
2804056	-91	0	0	-91	2	211	0	1	1	1	10.00	0.50	85.00	2	220.00	21.91	43.09	205.25		197.59	204.94	0.45	1.19	146.80	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	18.00	0.90	1	0	0	0	0	60.08	1	0	1		
2805050	-39	0	0	-39	2	280	0	1	1	1	10.00	0.50	85.00	2	220.00	23.51	66.85	201.15		196.49	201.04	2.09	1.81	51.37	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	21.00	0.90	1	0	0	0	0	28.77	1	0	1		
2806050	8	0	0	8	2	320	0	1	1	1	10.00	0.50	85.00	2	220.00	23.84	91.13	198.48		195.60	198.38	2.52	2.56	92.83	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	23.00	0.80	1	0	0	0	0	60.17	1	0	1		
2807050	56	0	0	56	2	334	0	1	1	1	10.00	0.50	85.00	2	220.00	23.88	114.89	197.18		196.48	197.15	0.17	-0.01	51.39	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	27.00	0.80	1	0	0	0	0	27.16	1	0	1		
2808050	109	0	0	109	2	324	0	1	1	1	10.00	0.50	85.00	2	220.00	20.64	137.17	197.25		199.71	197.30	2.08	0.58	51.43	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	26.00	0.80	1	0	0	0	0	27.16	1	0	1		
2809050	154	0	0	154	2	279	0	1	1	1	10.00	0.50	85.00	2	220.00	16.91	154.48	199.43		203.11	199.57	3.45	3.70	48.85	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	24.00	0.80	1	0	0	0	0	27.16	1	0	1		
2810050	172	0	0	172	1	236	57088	1	0	1	10.00	0.50	85.00	2	220.00	12.36	344.00	202.18		207.45	202.35	0.86	1.86	51.41	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	25.00	0.80	1	0	0	0	0	27.16	1	0	1		
2811051	172	0	0	172	2	172	0	1	0	1	10.00	0.50	85.00	2	220.00	10.18	344.00	205.15		209.68	205.32	2.06	2.42	48.80	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	23.00	0.70	1	0	0	0	0	60.14	1	0	1		
2812050	172	0	0	172	0	134	0	1	0	1	10.00	0.50	85.00	2	220.00	0.97	344.00	209.76		219.56	209.99	4.60	2.94	51.45	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	18.00	0.70	1	0	0	0	0	60.14	1	0	1		
2813069	124	0	0	124	0	56	0	1	1	1	10.00	0.50	85.00	2	220.00	-1.96	252.00	215.21		223.05	215.58	3.90	2.52	23.38	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	14.00	0.70	1	0	0	0	0	60.26	1	0	1		
2814050	71	0	0	71	0	-25	0	1	1	1	10.00	0.50	85.00	2	220.00	-8.48	243.75	220.65		229.16	220.95	2.09	0.32	50.61	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	13.00	0.70	1	0	0	0	0	60.26	1	0	1		
2815056	22	0	0	22	0	-102	0	1	1	1	10.00	0.50	85.00	2	220.00	-14.54	230.50	226.11		234.50	226.36	2.59	3.20	135.87	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	9.00	0.70	1	0	0	0	0	60.26	1	0	1		
2816050	-22	0	0	-22	0	-154	0	1	1	1	10.00	0.50	85.00	2	220.00	-15.48	215.05	230.32		235.80	230.52	3.73	2.08	49.32	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	5.00	0.70	1	0	0	0	0	60.26	1	0	1		
2817050	-71	0	0	-71	0	-184	0	1	1	1	10.00	0.50	85.00	2	220.00	-16.41	197.50	233.43		236.50	233.46	2.05	1.37	103.43	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	2.00	0.70	1	0	0	0	0	12.10	1	0	1		
2818050	-119	0	0	-119	0	-200	0	1	1	1	10.00	0.50	85.00	2	220.00	-18.59	179.57	235.61		238.47	235.68	1.36	0.77	48.69	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	3.00	0.70	1	0	0	0	0	60.26	1	0	1		
2819050	-167	0	0	-167	0	-186	0	1	1	1	10.00	0.50	85.00	2	220.00	-15.47	163.41	236.14		235.28	236.12	1.96	3.06	51.07	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	358.00	0.70	1	0	0	0	0	60.26	1	0	1		
2820050	-185	0	0	-185	1	-159	1502	1	1	1	10.00	0.50	85.00	2	220.00	-15.14	148.31	235.61		235.16	235.60	0.99	-0.83	48.84	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	358.00	0.80	1	0	0	0	0	60.26	1	0	1		
2821050	-149	0	0	-149	2	-139	0	1	1	1	10.00	0.50	85.00	2	220.00	-14.79	133.74	235.23		234.91	235.22	1.93	1.67	50.74	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	0.00	0.80	1	0	0	0	0	60.14	1	0	1		
2822050	-126	0	0	-126	2	-102	0	1	1	1	10.00	0.50	85.00	2	220.00	-9.79	122.90	233.80		229.34	233.64	1.08	0.45	48.23	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	359.00	0.80	1	0	0	0	0	27.16	1	0	1		
2823050	-86	0	0	-86	2	-60	0	1	1	1	10.00	0.50	85.00	2	220.00	-8.73	113.90	231.72		228.66	231.64	0.34	1.33	51.40	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	0.00	1.00	1	0	0	0	0	27.16	1	0	1		
2824069	-46	0	0	-46	2	-34	0	1	1	1	10.00	0.50	85.00	2	220.00	-8.88	105.32	230.28		228.77	230.20	1.34	0.34	24.13	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	2.00	1.00	1	0	0	0	0	27.16	1	0	1		
2825050	-30	0	0	-30	0	-35	0	1	1	1	10.00	0.50	85.00	2	220.00	-10.61	95.07	230.05		230.35	230.07	1.00	1.43	48.83	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	3.00	1.00	1	0	0	0	0	60.59	1	0	1		
2826070	-34	0	0	-34	1	-34	7302	1	1	1	10.00	0.50	85.00	2	220.00	-9.78	84.95	230.00		229.72	229.99	2.44	1.55	23.76	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	3.00	1.00	1	0	0	0	0	60.59	1	0	1		
2827051	-34	0	0	-34	1	-37	7302	1	1	1	10.00	0.50	85.00	2	220.00	-9.89	75.30	229.78		229.81	229.78	0.41	0.84	48.85	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	4.00	1.00	1	0	0	0	0	60.32	1	0	1		
2828069	-41	0	0	-41	1	-41	9808	1	1	1	10.00	0.50	85.00	2	220.00	-9.66	65.52	229.87		229.22	229.85	2.62	2.17	23.84	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	4.00	1.00	1	0	0	0	0	60.32	1	0	1		
2829050	-41	0	0	-41	1	-46	9808	1	1	1	10.00	0.50	85.00	2	220.00	-10.22	55.57	229.76		230.13	229.77	1.76	0.98	49.39	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	2.00	1.00	1	0	0	0	0	60.32	1	0	1		
2830050	-45	0	0	-45	1	-45	11202	1	1	1	10.00	0.50	85.00	2	220.00	-9.22	46.70	229.46		229.47	229.46	1.01	1.18	23.72	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	4.00	1.00	1	0	0	0	0	60.96	1	0	1		
2831050	-52	0	0	-52	0	-63	0	1	1	1	10.00	0.50	85.00	2	220.00	-11.95	35.12	230.15		232.05	230.19	2.93	0.76	48.85	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	3.00	1.00	1	0	0	0	0	60.20	1	0	1		
2832057	-75	0	0	-75	2	-70	0	1	1	1	10.00	0.50	85.00	2	220.00	-8.15	25.45	230.42		228.40	230.32	1.70	1.96	136.39	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	2.00	1.00	1	0	0	0	0	60.29	1	0	1		
2833050	-65	0	0	-65	0	-73	0	1	1	1	10.00	0.50	85.00	2	220.00	-12.85	14.31	230.23		233.20	230.31	2.80	-0.39	52.27	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	3.00	1.00	1	0	0	0	0	60.29	1	0	1		
2834050	-88	0	0	-88	0	-103	0	1	1	1	10.00	0.50	85.00	2	220.00	-13.27	0.70	231.61		233.22	231.63	1.15	2.88	100.85	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	3.00	1.10	1	0	0	0	0	27.92	1	0	1		
2835050	-103	0	0	-103	1	-198	16421	1	1	1	10.00	0.50	85.00	2	100.00	-126.87	-68.52	230.75		226.79	230.65	3.13	0.98	51.30	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	1.00	1.10	1	0	0	0	0	60.35	1	0	1		
2836050	-147	0	0	-147	0	-369	0	1	1	1	10.00	0.50	85.00	2	100.00	-127.26	-195.46	228.89		227.11	228.85	-0.03	0.54	48.38	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	4.00	1.00	1	0	0	0	0	27.16	1	0	1		
2837050	-196	0	0	-196	0	-529	0	1	1	1	10.00	0.50	85.00	2	100.00	-126.34	-320.64	227.72		226.45	227.67	3.56	1.41	51.29	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	4.00	1.00	1	0	0	0	0	27.16	1	0	1		
2838050	-242	0	0	-242	0	-669	0	1	1	1	10.00	0.50	85.00	2	100.00	-124.32	-444.91	226.51		224.30	226.44	1.87	1.55	48.74	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	3.00	1.00	1	0	0	0	0	27.16	1	0	1		
2839050	-284	0	0	-284	0	-772	0	1	1	1	10.00	0.50	85.00	2	100.00	-120.16	-565.71	224.13		220.36	223.99	2.94	1.29	51.30	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	5.00	1.00	1	0	0	0	0	27.16	1	0	1		
2840050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-115.03	-636.00	221.15		214.82	220.99	1.77	1.35	52.01	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	7.00	1.00	1	0	0	0	0	60.32	1	0	1		
2841070	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-110.68	-636.00	217.03		209.77	216.76	0.41	1.13	23.41	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	11.00	1.00	1	0	0	0	0	60.32	1	0	1		
2842050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-100.52	-636.00	211.26		200.66	210.87	1.71	1.00	50.80	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	11.00	0.90	1	0	0	0	0	60.20	1	0	1		
2843057	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-93.10	-636.00	204.20		193.48	203.87	1.10	0.18	135.06	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	17.00	0.90	1	0	0	0	0	60.20	1	0	1		
2844050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-92.78	-636.00	199.19		192.67	199.03	2.88	1.00	50.63	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.40	33.50	33.50	19.00	-1	20.00	0.90	1	0	0	0	0	60.20	1	0	1		
2845050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-85.47	-636.00	194.12		185.43	194.02	1.08	1.22	103.69	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	26.00	0.70	1	0	0	0	0	21.88	1	0	1		
2846050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-78.68	-636.00	188.69		178.10	188.31	0.88	0.79	51.48	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	31.00	0.70	1	0	0	0	0	21.88	1	0	1		
2847050	-318	0	0	-318	1	-787	28552	0	1	1	10.00	0.50	85.00	2	100.00	-76.19	-636.00	183.31		176.19	183.14	-0.07	-0.35	49.02	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	36.00	0.70	1	0	0	0	0	13.96	1	0	1		
2848050	-318	0	0	-318	1	-318	30002	0	1	1	10.00	0.50	85.00	2	100.00	-68.98	-636.00	178.13		168.59	177.78	0.30	0.27	48.69	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	43.00	1.50	1	0	0	0	0	13.96	1	0	1		
2849050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-63.96	-636.00	172.51		163.56	172.24	0.64	1.63	51.41	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.30	33.50	33.50	19.00	-1	47.00	1.50	1	0	0	0	0	60.14	1	0	1		
2850050	-318	0	0	-318	1	-671	31552	0	1	1	10.00	0.50	85.00	2	100.00	-58.95	-636.00	167.11		158.77	166.90	0.45	0.20	49.46	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	51.00	1.50	1	0	0	0	0	60.02	1	0	1		
2851050	-318	0	0	-318	1	-623	32560	0	1	1	10.00	0.50	85.00	2	100.00	-52.49	-636.00	161.56		152.24	161.22	-1.62	0.02	52.20	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	59.00	1.30	1	0	0	0	0	60.02	1	0	1		
2852070	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-47.98	-636.00	155.96		147.26	155.53	-0.18	0.25	23.41	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	64.00	1.30	1	0	0	0	0	60.02	1	0	1		
2853050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-41.48	-636.00	150.23		141.30	150.01	-0.69	-0.72	51.94	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.20	33.50	33.50	19.00	-1	70.00	1.30	1	0	0	0	0	60.20	1	0	1		
2854056	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-32.95	-636.00	144.06		132.46	143.57	-1.06	0.65	136.02	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.50	33.50	19.00	-1	75.00	0.90	1	0	0	0	0	60.20	1	0	1		
2855050	-318	0	0	-318	0	-318	0	0	1	1	10.00	0.50	85.00	2	100.00	-26.29	-636.00	137.15		125.66	136.74	0.43	0.55	51.53	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.50	33.50	19.00	-1	85.00	0.90	1	0	0	0	0	27.16	1	0	1		
2856050	-318	0	0	-318	2	-299	0	0	1	1	10.00	0.50	85.00	2	100.00	-17.96	-636.00	129.68		117.81	129.55	-0.10	0.99	102.63	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.50	33.50	19.00	-1	91.00	0.90	1	0	0	0	0	27.16	1	0	1		
2857050	-276	0	0	-276	2	-208	0	1	1	1	10.00	0.50	85.00	2	100.00	-8.95	-612.48	122.10		108.46	121.60	-1.94	-0.63	48.21	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.50	33.50	19.00	-1	100.00	1.20	1	0	0	0	0	27.16	1	0	1		
2858050	-228	0	0	-228	2	-105	0	1	1	1	10.00	0.50	85.00	2	100.00	-0.20	-614.91	113.54		99.87	113.23	-0.16	0.40	51.41	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.50	33.50	19.00	-1	107.00	1.20	1	0	0	0	0	27.16	1	0	1		
2859051	-174	0	0	-174	2	-8	0	1	1	1	10.00	0.50	85.00	2	100.00	7.83	-609.03	105.28		91.69	104.78	1.60	-0.22	48.82	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.60	33.60	19.00	-1	122.00	1.20	1	0	0	0	0	27.16	1	0	1		
2860050	-124	0	0	-124	2	79	0	1	1	1	10.00	0.50	85.00	2	100.00	14.76	-596.15	97.37		84.77	96.98	1.60	-0.39	51.40	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.60	33.60	19.00	-1	134.00	1.20	1	0	0	0	0	27.16	1	0	1		
2861050	-71	0	0	-71	2	158	0	1	1	1	10.00	0.50	85.00	2	100.00	20.97	-576.48	89.88		78.86	89.61	-0.45	-0.97	48.83	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.10	33.60	33.60	19.00	-1	131.00	1.20	1	0	0	0	0	27.16	1	0	1		
2862050	-25	0	0	-25	2	217	0	1	1	1	10.00	0.50	85.00	2	100.00	26.20	-551.86	83.57		73.60	83.21	0.07	-1.13	51.36	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	136.00	0.70	1	0	0	0	0	59.89	1	0	1		
2863069	25	0	0	25	2	260	0	1	1	1	10.00	0.50	85.00	2	100.00	28.48	-523.63	78.25		71.43	77.90	0.78	0.08	23.58	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	133.00	0.70	1	0	0	0	0	59.86	1	0	1		
2864050	74	0	0	74	2	272	0	1	1	1	10.00	0.50	85.00	2	100.00	29.48	-494.36	74.81		70.53	74.65	1.41	1.60	48.82	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	153.00	0.70	1	0	0	0	0	59.86	1	0	1		
2865055	123	0	0	123	2	257	0	1	1	1	10.00	0.50	85.00	2	100.00	27.73	-465.90	73.17		72.45	73.13	-0.98	-0.96	147.06	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	152.00	0.70	1	0	0	0	0	59.86	1	0	1		
2866050	166	0	0	166	2	166	0	1	0	1	10.00	0.50	85.00	2	100.00	23.58	330.00	73.74		76.71	73.85	-0.27	2.06	49.45	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	134.00	0.70	1	0	0	0	0	59.86	1	0	1		
2867050	166	0	0	166	2	166	0	1	0	1	10.00	0.50	85.00	2	100.00	18.23	332.00	76.47		81.86	76.53	0.06	0.85	92.49	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	137.00	0.70	1	0	0	0	0	59.77	1	0	1		
2868050	166	0	0	166	0	151	0	1	0	1	10.00	0.50	85.00	2	100.00	10.48	332.00	80.66		90.09	81.00	-0.93	2.70	49.50	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	132.00	0.70	1	0	0	0	0	59.77	1	0	1		
2869050	128	0	0	128	0	55	0	1	0	1	10.00	0.50	85.00	2	100.00	0.36	260.00	87.64		99.88	87.92	0.43	1.12	51.71	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	132.00	0.70	1	0	0	0	0	59.86	1	0	1		
2870050	73	0	0	73	0	-48	0	1	1	1	10.00	0.50	85.00	2	100.00	-6.97	255.03	94.96		107.49	95.42	-1.16	0.54	48.74	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	108.00	0.50	1	0	0	0	0	27.16	1	0	1		
2871050	25	0	0	25	0	-170	0	1	1	1	10.00	0.50	85.00	2	100.00	-18.05	239.82	103.53		118.62	104.00	1.67	1.89	50.84	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	107.00	0.50	1	0	0	0	0	27.16	1	0	1		
2872050	-23	0	0	-23	0	-303	0	1	1	1	10.00	0.50	85.00	2	100.00	-27.61	214.24	112.92		128.03	113.48	0.05	-0.06	52.06	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	96.00	0.50	1	0	0	0	0	59.53	1	0	1		
2873050	-64	0	0	-64	0	-408	0	1	1	1	10.00	0.50	85.00	2	100.00	-32.16	182.79	121.19		132.31	121.46	2.00	1.22	48.24	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	94.00	0.40	1	0	0	0	0	59.71	1	0	1		
2874070	-110	0	0	-110	0	-468	0	1	1	1	10.00	0.50	85.00	2	100.00	-35.15	148.76	127.02		135.22	127.42	1.57	0.50	23.94	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	88.00	0.40	1	0	0	0	0	59.71	1	0	1		
2875051	-151	0	0	-151	0	-491	0	1	1	1	10.00	0.50	85.00	2	100.00	-34.78	113.65	130.76		134.82	130.86	0.24	1.57	49.57	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	92.00	0.40	1	0	0	0	0	59.71	1	0	1		
2876057	-195	0	0	-195	0	-493	0	1	1	1	10.00	0.50	85.00	2	100.00	-35.59	78.12	133.02		135.33	133.13	2.91	1.27	134.55	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	85.00	0.60	1	0	0	0	0	59.71	1	0	1		
2877050	-245	0	0	-245	0	-465	0	1	1	1	10.00	0.50	85.00	2	100.00	-31.79	44.89	133.35		131.53	133.31	0.30	0.24	48.92	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	84.00	0.60	1	0	0	0	0	59.71	1	0	1		
2878050	-286	0	0	-286	0	-401	0	1	1	1	10.00	0.50	85.00	2	100.00	-27.37	16.89	131.30		127.11	131.15	-0.59	0.66	102.88	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	92.00	0.60	1	0	0	0	0	59.59	1	0	1		
2879050	-306	0	0	-306	0	-306	0	0	1	1	10.00	0.50	85.00	2	100.00	-20.59	-612.00	127.88		120.07	127.59	1.84	1.82	48.84	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	100.00	0.70	1	0	0	0	0	27.16	1	0	1		
2880050	-306	0	0	-306	2	-283	0	0	1	1	10.00	0.50	85.00	2	100.00	-12.30	-612.00	122.23		112.04	121.99	-1.17	-0.82	49.27	-69.00	-20.00	-220.00	115.00	140.00	11.00	3.00	33.60	33.60	19.00	-1	93.00	0.70	1	0	0	0	0	27.16	1	0	1		
